STATE,COUNTY,TRACT,AREANAME,STUSAB,INTPTLAT,INTPTLON,LANDSQMI,PCSA,PCSA_L,TG_DOC,TS_DOC,TO_DOC,TG_FEDDOC,TS_FEDDOC,TO_FEDDOC,TG_NFEDDOC,TS_NFEDDOC,TO_NFEDDOC,TG_IMG,TS_IMG,TO_IMG,TG_CMG,TS_CMG,TO_CMG,TG_NIMG,TS_NIMG,TO_NIMG,TG_LT50DOC,TS_LT50DOC,TO_LT50DOC,TG_GT50DOC,TS_GT50DOC,TO_GT50DOC,TG_F_DOC,TS_F_DOC,TO_F_DOC,TG_M_DOC,TS_M_DOC,TO_M_DOC,TG_RESDOC,TS_RESDOC,TO_RESDOC,T_PRIM4,T_PRIM4RET,TPA_PC,TPA_PC_3SP,TPA_PC_OB,TPA_PC_OTH,TRHC10,TFQHC10,TFQHCGF,TFQHCGF_FT,TFQHCGF_PT,TFQHCGF_YR,TFQHCGF_SO,TFLALGF,TFLALGF_FT,TFLALGF_PT,TFLALGF_YR,TFLALGF_SO,TRHC_HRSA,TSITE_NA,TSITE_IHS,TSITE_SA,TDNTFED,TDNTNF_ALL,TDNTNF_PRA,TDNTNF_FTP,TDNTNF_PTP,TDNTNF_PTF,TDNTNF_FTF,TDNTNF_HSP,TDNTNF_ORG,TDNTNF_GOV,TDNTNF_RES,TDNTNF_M,TDNTNF_F,TDNTNF_GEN,TDNTNF_PED,TDNTNF_OTH,TDNTNF_A45,TDNTNF_A55,TDNTNF_A65,TDNTNF_65U,TDNTNF_AUK,TPVT_PC10,TPVT_AM10,TPVT_OBG10,TPVT_ED10,TVDEN_10,TVT_PC10,TVT_AM10,TVT_OBGY10,TVT_ED10,TVT_RHC10,TVT_FQHC10,THDEN_10,THOS_10,THOS_M10,THOS_S10,THDAY_10,THDAY_M10,THDAY_S10,THREIM_10,THREIM_M10,THREIM_S10,TACS_10,TTMDEN_10,TTMORT_10,TMDEN_10,TMORT_10,THMDEN_10,THMORT_10,TBENE_N10,TFEMALE_P,TMALE_P,TBLACK_P,TNBLACK_P,THISP_P,TNHISP_P,TWHITE_P,TNWHITE_P,TPCT00_14,TPCT65_UP,TAGE00_14,TAGE15_64,TAGE65_UP,TAGE00_00,TAGE01_02,TAGE03_04,TAGE05_09,TAGE10_14,TAGE15_19,TAGE20_29,TAGE30_39,TAGE40_49,TAGE50_59,TAGE60_64,TAGE65_69,TAGE70_74,TAGE75_79,TAGE80_84,TAGE85_UP,TW00_14,TW15_64,TW65_UP,TB00_14,TB15_64,TB65_UP,TO00_14,TO15_64,TO65_UP,TH00_14,TH15_64,TH65_UP
51,51003,11201,Census Tract 112.01,VA,38.00499,-78.738767,86.52,51003010100,VA00_CROZET,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6821,90.1734,15.3061,20.5202,345,1343,2276,82,117,0,0,394,100,61,39,414,264,150,988312,410388,577924,20,446,17,394,17,52,0,403,0.5007,0.4993,0.0513,0.9487,0.044,0.956,0.9074,0.0926,0.1791,0.1452,733,2765,594,34,83,84,257,275,288,410,378,618,775,296,224,157,92,64,57,643,2531,539,40,126,44,50,108,11,36,135,9
51,51003,11202,Census Tract 112.02,VA,37.97256,-78.604964,36.59,51540000302,VA00_CHARLOTTESVILLE,39,130,6,2,2,0,37,128,6,3,13,0,2,1,0,36,117,6,23,72,4,16,58,2,19,31,4,20,99,2,52,109,3,60.5,60.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,2,83.2753,90.5923,16.6667,22.6481,574,2106,4077,115,212,-999,14,621,123,79,44,513,309,204,1249249,545424,703825,17,699,27,621,25,78,-999,641,0.5119,0.4881,0.0765,0.9235,0.036,0.964,0.8471,0.1529,0.2101,0.1485,717,2189,507,45,112,88,254,218,194,222,446,506,593,228,171,134,99,60,43,598,1842,451,37,182,42,82,165,14,36,84,3
51,51003,11301,Census Tract 113.01,VA,37.921217,-78.489479,101.15,51540000302,VA00_CHARLOTTESVILLE,3,13,3,0,0,0,3,13,3,1,5,0,0,0,0,2,8,3,2,9,1,1,4,2,1,4,2,2,9,1,28,74,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,87.1252,92.9453,10.8696,28.5714,567,2156,4116,99,330,0,135,617,242,173,69,1013,650,363,2079692,1053296,1026396,50,714,29,617,27,97,-999,635,0.4996,0.5004,0.067,0.933,0.0217,0.9783,0.8974,0.1026,0.1844,0.1163,994,3769,627,62,131,138,347,316,329,582,661,905,933,359,224,168,101,78,56,856,3429,552,68,228,65,70,112,10,36,74,7
51,51003,11302,Census Tract 113.02,VA,38.005152,-78.517413,1.15,51540000302,VA00_CHARLOTTESVILLE,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1892,93.2432,-999,43.2432,72,349,636,-999,73,0,0,80,38,32,-999,124,102,-999,273277,194563,-999,-999,97,-999,80,-999,17,0,88,0.4988,0.5012,0.1487,0.8513,0.2619,0.7381,0.5987,0.4013,0.1564,0.0428,589,3015,161,61,103,94,181,150,208,1573,614,297,242,81,52,42,36,15,16,281,1836,137,64,480,16,244,699,8,311,671,4
51,51003,11303,Census Tract 113.03,VA,38.002916,-78.493247,2.22,51540000302,VA00_CHARLOTTESVILLE,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,85.7143,94.2857,12.037,24.5714,175,792,1467,28,92,-999,0,194,49,31,18,243,113,130,752831,176479,576352,14,215,-999,194,-999,21,0,200,0.4813,0.5187,0.1536,0.8464,0.0356,0.9644,0.7785,0.2215,0.1453,0.0671,543,2944,251,60,95,76,159,153,209,792,704,599,475,165,90,51,28,57,25,429,2250,231,48,511,15,66,183,5,30,100,3
51,51003,11400,Census Tract 114,VA,37.827013,-78.618743,115.16,51540000302,VA00_CHARLOTTESVILLE,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,87.7483,93.543,11.3372,29.3046,603,2057,3771,86,379,-999,673,661,229,152,77,874,513,361,2244359,947785,1296574,38,747,31,661,29,86,-999,680,0.5047,0.4953,0.1852,0.8148,0.0338,0.9662,0.7692,0.2308,0.1836,0.1593,799,2859,693,50,100,106,265,278,238,428,507,676,714,296,267,147,127,87,65,586,2229,532,143,513,150,70,117,11,49,92,6
51,51005,70100,Census Tract 701,VA,37.820629,-79.818199,2.76,51005080100,VA00_CLIFTON FORGE,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,82.9175,88.0998,8.0247,34.357,516,2416,3689,74,362,0,-999,533,213,158,55,1104,774,330,1800882,759062,1041820,64,596,35,533,33,63,-999,562,0.5335,0.4665,0.1008,0.8992,0.0162,0.9838,0.8613,0.1387,0.17,0.2258,673,2392,894,47,78,69,236,243,261,371,387,509,556,308,216,213,144,162,159,537,2064,809,74,247,78,62,81,7,17,41,6
51,51005,80100,Census Tract 801,VA,37.817987,-79.765848,85.57,51005080100,VA00_CLIFTON FORGE,3,7,2,0,0,0,3,7,2,1,1,1,0,0,0,2,6,1,1,0,0,2,7,2,2,2,2,1,5,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6993,90.8884,12.7572,32.574,436,2077,3245,96,263,0,0,449,155,113,42,952,666,286,1130595,570780,559815,34,512,28,449,23,63,-999,469,0.5045,0.4955,0.0393,0.9607,0.008,0.992,0.9426,0.0574,0.1689,0.2133,568,2077,717,32,76,67,194,199,213,286,348,465,506,259,214,165,139,102,97,524,1972,673,15,79,38,29,26,6,9,13,5
51,51005,80201,Census Tract 802.01,VA,37.858913,-79.927121,61.34,51005080100,VA00_CLIFTON FORGE,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5981,92.435,11.8421,28.8416,421,1817,2890,97,231,33,0,433,173,146,27,987,787,200,1263526,866659,396867,35,450,24,433,24,17,0,444,0.5292,0.4708,0.0433,0.9567,0.0141,0.9859,0.93,0.07,0.1671,0.1946,475,1814,553,23,36,50,150,216,180,237,277,405,489,226,180,131,116,70,56,419,1704,520,27,73,23,29,37,10,8,30,2
51,51005,80202,Census Tract 802.02,VA,37.708152,-80.014793,84.94,51005080100,VA00_CLIFTON FORGE,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.7858,93.2455,14.2433,30.4778,605,2687,4288,155,343,11,0,636,218,159,59,1077,787,290,1390577,697544,693033,65,710,24,636,21,74,-999,653,0.5002,0.4998,0.0156,0.9844,0.0072,0.9928,0.9757,0.0243,0.1746,0.1841,459,1686,484,15,51,64,149,180,161,225,294,398,391,217,188,146,74,33,43,439,1650,476,12,27,2,8,9,6,10,3,6
51,51005,80301,Census Tract 803.01,VA,37.896421,-80.042591,91.43,51005080100,VA00_CLIFTON FORGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8049,93.9024,11.4504,24.7967,244,1137,1796,47,99,17,0,249,100,77,23,555,406,149,768264,398578,369686,22,272,13,249,13,23,0,257,0.4782,0.5218,0.0173,0.9827,0.0068,0.9932,0.9738,0.0262,0.1869,0.179,356,1208,341,22,40,42,132,120,138,154,212,274,291,139,138,81,53,42,27,340,1180,335,10,22,1,6,6,5,7,5,1
51,51005,80302,Census Tract 803.02,VA,37.729908,-80.176029,119.41,51005080100,VA00_CLIFTON FORGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7377,86.4754,14.3939,29.918,241,984,1545,62,169,-999,14,248,107,77,30,758,465,293,919802,400213,519589,26,272,11,248,-999,24,-999,257,0.4881,0.5119,0.0212,0.9788,0.0084,0.9916,0.9678,0.0322,0.1462,0.2035,227,1010,316,10,25,31,75,86,84,117,167,234,273,135,137,78,48,29,24,220,976,307,3,24,6,4,10,3,3,10,0
51,51007,930100,Census Tract 9301,VA,37.384068,-78.060557,189.9,51135000300,VA00_CREWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.5877,88.2709,8.9286,29.1415,825,2640,4999,190,444,32,821,878,279,205,74,1591,928,663,3189156,1236818,1952338,56,1150,55,878,44,272,11,904,0.5056,0.4944,0.221,0.779,0.0218,0.9782,0.7476,0.2524,0.1954,0.1504,1351,4522,1040,80,183,166,439,483,422,735,748,1104,1055,458,385,259,186,118,92,1024,3381,763,256,1007,265,71,134,12,38,104,9
51,51007,930200,Census Tract 9302,VA,37.282111,-77.878963,165.37,51041101007,VA02_MIDLOTHIAN,3,1,0,1,1,0,2,0,0,1,0,0,0,0,0,2,1,0,2,1,0,1,0,0,2,0,0,1,1,0,0,1,0,2,2,0,0,0,0,2,2,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,86.4474,90.6579,12.5858,29.4737,755,1995,4584,195,392,16,1346,815,258,167,91,1375,795,580,2617853,1103775,1514078,41,1073,52,815,41,258,11,841,0.5138,0.4862,0.243,0.757,0.0241,0.9759,0.7208,0.2792,0.1696,0.166,980,3838,959,58,121,137,335,329,357,597,640,872,969,403,338,232,151,124,114,688,2792,684,224,918,262,68,128,13,49,86,4
51,51009,10100,Census Tract 101,VA,37.666045,-79.203989,266.72,51009010503,VA00_MADISON HEIGHTS,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4861,86.398,15.6463,25.8186,790,2608,4708,231,372,12,198,815,308,224,84,1528,1063,465,2405364,1245285,1160079,55,1012,54,815,49,197,-999,851,0.4981,0.5019,0.1562,0.8438,0.0286,0.9714,0.8088,0.1912,0.1768,0.1776,935,3414,939,43,98,124,304,366,334,480,541,803,869,387,333,250,163,107,86,750,2772,755,118,536,172,67,106,12,53,87,11
51,51009,10200,Census Tract 102,VA,37.564359,-79.030606,111.41,51009010503,VA00_MADISON HEIGHTS,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,86.4583,90.7407,18.0873,24.3056,862,2962,5439,325,371,23,304,905,301,229,72,1289,893,396,2083059,1108076,974983,51,1093,43,905,33,188,-999,928,0.5517,0.4483,0.2021,0.7979,0.0204,0.9796,0.759,0.241,0.1498,0.1704,1084,4921,1233,59,144,135,350,396,763,1117,677,937,950,477,398,289,231,152,163,824,3698,972,190,1038,235,70,185,26,23,114,11
51,51009,10300,Census Tract 103,VA,37.525296,-79.180229,40.33,51009010503,VA00_MADISON HEIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8696,90.4348,20.2429,18.4783,456,1692,2847,166,153,-999,11,479,124,97,27,435,333,102,795636,444037,351599,27,549,28,479,23,70,-999,496,0.5111,0.4889,0.0903,0.9097,0.0141,0.9859,0.8683,0.1317,0.1608,0.1777,559,2300,618,40,50,66,167,236,250,320,343,534,622,231,206,165,89,87,71,478,1999,542,42,220,52,39,81,24,18,30,1
51,51009,10401,Census Tract 104.01,VA,37.493203,-79.084568,12.22,51009010503,VA00_MADISON HEIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8917,92.4188,15.2318,25.6318,277,1124,1925,85,124,-999,47,294,100,80,20,481,346,135,778542,440022,338520,18,383,14,294,11,89,-999,304,0.5167,0.4833,0.1739,0.8261,0.0234,0.9766,0.7716,0.2284,0.2101,0.1161,709,2274,392,44,104,105,209,247,229,432,452,464,503,194,113,84,90,64,41,531,1749,324,105,421,61,73,104,7,25,52,2
51,51009,10402,Census Tract 104.02,VA,37.473908,-79.107267,5.62,51009010503,VA00_MADISON HEIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6076,93.6709,20.1681,24.0506,393,1647,2859,199,136,-999,31,407,140,96,44,534,348,186,978211,475188,503023,35,492,16,407,14,85,-999,416,0.5282,0.4718,0.1658,0.8342,0.0102,0.9898,0.7933,0.2067,0.178,0.1935,540,1906,587,28,48,69,178,217,196,313,352,422,420,203,178,155,115,87,52,382,1490,534,104,357,42,54,59,11,11,19,1
51,51009,10502,Census Tract 105.02,VA,37.409454,-79.116552,1.79,51680000300,VA00_LYNCHBURG,2,2,0,0,0,0,2,2,0,2,1,0,0,0,0,0,1,0,0,1,0,2,1,0,2,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,87.5,-999,30,40,133,206,-999,20,0,-999,43,15,12,-999,47,39,-999,76879,55743,-999,-999,53,-999,43,-999,-999,-999,43,0.4909,0.5091,0.1993,0.8007,0.0134,0.9866,0.7631,0.2369,0.096,0.164,79,609,135,6,8,9,21,35,34,45,69,157,215,89,51,31,18,21,14,52,473,103,16,123,25,11,13,7,2,9,0
51,51009,10503,Census Tract 105.03,VA,37.450306,-79.137923,5.91,51009010503,VA00_MADISON HEIGHTS,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,86.7857,90.7143,15.2941,20.3571,280,1137,1980,77,118,0,34,291,102,66,36,437,241,196,755345,299433,455912,17,343,-999,291,-999,52,-999,296,0.5187,0.4813,0.1795,0.8205,0.0301,0.9699,0.7671,0.2329,0.1903,0.1731,442,1479,402,36,75,52,125,154,148,283,324,278,325,121,105,96,80,69,52,308,1134,340,94,268,55,40,77,7,17,48,5
51,51009,10504,Census Tract 105.04,VA,37.450301,-79.10821,4.23,51009010503,VA00_MADISON HEIGHTS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,85.4785,90.5941,17.1091,23.1023,605,2279,4063,190,243,0,38,622,183,133,50,730,533,197,1315549,657329,658220,42,742,24,622,18,120,-999,633,0.5255,0.4745,0.2164,0.7836,0.0087,0.9913,0.7385,0.2615,0.186,0.1573,751,2652,635,57,115,96,249,234,252,525,475,590,577,233,187,148,136,98,66,496,1988,498,189,567,118,66,97,19,7,26,2
51,51009,10600,Census Tract 106,VA,37.447295,-79.048831,25.7,51009010503,VA00_MADISON HEIGHTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0667,90.9333,21.3974,26.4,372,1424,2439,169,161,0,21,385,128,92,36,548,343,205,886419,466994,419425,33,485,28,385,25,100,-999,407,0.5149,0.4851,0.3626,0.6374,0.0185,0.9815,0.5935,0.4065,0.1748,0.141,482,1887,389,29,52,60,160,181,215,302,295,448,428,199,130,115,59,36,49,273,1142,222,169,671,160,40,74,7,13,31,7
51,51011,40100,Census Tract 401,VA,37.345781,-78.857358,62.19,51011040300,VA00_APPOMATTOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,87.0438,91.7883,16.7722,25.365,544,2439,4166,193,240,-999,-999,574,224,177,47,1116,837,279,1741356,965886,775470,39,663,51,574,47,89,-999,595,0.5248,0.4752,0.1847,0.8153,0.0098,0.9902,0.7927,0.2073,0.1902,0.1769,1227,4082,1141,80,157,133,421,436,377,762,742,875,873,453,365,250,226,153,147,850,3262,1001,295,759,137,82,61,3,17,43,3
51,51011,40200,Census Tract 402,VA,37.45104,-78.872025,124.39,51011040300,VA00_APPOMATTOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8168,91.0995,-999,23.0366,191,706,1212,-999,82,0,80,197,65,49,16,308,238,70,499030,250939,248091,14,251,-999,197,-999,54,-999,203,0.5088,0.4912,0.2147,0.7853,0.0121,0.9879,0.7613,0.2387,0.1809,0.1652,760,2748,694,48,88,79,259,286,248,456,458,597,690,299,241,174,132,74,73,579,2098,522,140,597,165,41,53,7,16,32,3
51,51011,40300,Census Tract 403,VA,37.3229,-78.729614,146.92,51011040300,VA00_APPOMATTOX,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5659,93.6024,16.3978,26.2757,1308,5608,9536,392,614,49,168,1356,550,418,132,2278,1550,728,4102706,2167847,1934859,112,1637,90,1356,81,281,-999,1407,0.4999,0.5001,0.2115,0.7885,0.0123,0.9877,0.7602,0.2398,0.1724,0.1787,745,2804,772,46,74,104,245,276,303,441,472,605,686,297,266,220,138,80,68,498,2157,630,196,586,132,51,61,10,15,32,6
51,51013,100100,Census Tract 1001,VA,38.895757,-77.158059,0.84,51013100900,VA01_ARLINGTON,1,3,0,0,0,0,1,3,0,0,1,0,0,1,0,1,2,0,1,2,0,0,1,0,1,2,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,70.7921,89.8515,17.6707,24.0099,403,1192,2904,108,150,0,0,474,98,59,39,407,204,203,1157026,401091,755935,12,532,19,474,17,58,-999,495,0.5176,0.4824,0.0173,0.9827,0.0642,0.9358,0.8718,0.1282,0.2346,0.1207,1096,3012,564,74,153,154,375,340,259,444,590,750,686,283,205,113,86,61,99,921,2644,508,19,56,6,156,312,50,65,207,28
51,51013,100200,Census Tract 1002,VA,38.90384,-77.142092,1.23,51013100900,VA01_ARLINGTON,2,9,1,0,0,0,2,9,1,0,5,1,0,0,0,2,4,0,1,6,1,1,3,0,0,5,0,2,4,1,0,0,0,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,4,1,4,1,0,1,4,0,0,0,69.6043,88.4892,17.757,25.5396,551,1456,3889,172,226,0,-999,644,139,88,51,591,347,244,1326567,589013,737554,21,748,27,644,23,104,-999,677,0.5057,0.4943,0.0113,0.9887,0.0517,0.9483,0.9131,0.0869,0.2387,0.1271,1437,3817,765,75,197,190,510,465,367,435,675,1026,908,406,254,145,130,124,112,1269,3509,718,5,52,11,163,256,36,107,181,23
51,51013,100300,Census Tract 1003,VA,38.9154,-77.128695,1.71,51013100900,VA01_ARLINGTON,6,10,0,3,1,0,3,9,0,2,2,0,0,0,0,4,8,0,4,5,0,2,5,0,3,3,0,3,7,0,3,0,0,3.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3657,89.3387,22.6277,23.7517,740,2054,5656,251,260,0,0,872,181,123,58,851,504,347,2036852,898745,1138107,23,972,33,872,31,100,-999,916,0.5365,0.4635,0.0377,0.9623,0.0502,0.9498,0.8912,0.1088,0.1967,0.1527,1222,4042,949,55,133,153,442,439,702,575,438,921,984,422,312,197,171,118,151,1085,3537,915,26,204,4,111,301,30,68,218,26
51,51013,100400,Census Tract 1004,VA,38.911524,-77.105949,1.48,51013100900,VA01_ARLINGTON,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,1,69.7892,89.9297,22.4576,22.2482,426,1123,3206,136,147,-999,-999,518,88,62,26,503,279,224,951596,412721,538875,18,567,22,518,21,49,-999,536,0.5017,0.4983,0.0123,0.9877,0.0528,0.9472,0.9226,0.0774,0.2127,0.163,745,2186,571,35,78,108,269,255,204,195,281,601,632,273,197,100,91,75,108,669,2018,544,7,33,3,69,135,24,60,105,20
51,51013,100500,Census Tract 1005,VA,38.901796,-77.113867,0.82,51013100900,VA01_ARLINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,68.8022,89.1365,20.2128,22.8412,358,911,2471,98,125,0,0,429,69,44,25,262,162,100,597943,273500,324443,12,481,19,429,15,52,-999,450,0.5073,0.4927,0.0179,0.9821,0.053,0.947,0.9062,0.0938,0.2232,0.1175,961,2838,506,64,119,137,374,267,201,434,527,745,623,308,190,100,85,53,78,853,2571,477,9,61,7,99,206,22,63,142,23
