HSA #,HSA City,State,Resident Population (2006),"Acute Care Hospital Beds per 1,000 Residents (2006)","Hospital-based Registered Nurses per 1,000 Residents (2006)","FTE Hospital Employees per 1,000 Residents (2006)","Total Physicians per 100,000 Residents (2006)","Primary Care Physicians per 100,000 Residents (2006)","Total Specialists per 100,000 Residents (2006)","Medical Specialists per 100,000 Residents (2006)","Hospital-Based Physicians per 100,000 Residents (2006)","Surgeons per 100,000 Residents (2006)","Resident Physicians per 100,000 Residents (2006)","Allergists/ Immunologists per 100,000 Residents (2006)","Anesthesiologists per 100,000 Residents (2006)","Cardiologists per 100,000 Residents (2006)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (2006)","Critical Care Physicians per 100,000 Residents (2006)","Dermatologists per 100,000 Residents (2006)","Emergency Medicine Physicians per 100,000 Residents (2006)","Endocrinologists per 100,000 Residents (2006)","Family Practice Physicians per 100,000 Residents (2006)","Geriatricians per 100,000 Residents (2006)","General Surgeons per 100,000 Residents (2006)","Gastroenterologists per 100,000 Residents (2006)","Hematologists/ Oncologists per 100,000 Residents (2006)","Infectious Disease Specialists per 100,000 Residents (2006)","Internal Medicine Physicians per 100,000 Residents (2006)","Neonatologists per 100,000 Residents (2006)","Nephrologists per 100,000 Residents (2006)","Neurosurgeons per 100,000 Residents (2006)","Neurologists per 100,000 Residents (2006)","Obstetrician/ Gynecologists per 100,000 Women Age 15-44 (2006)","Ophthalmologists per 100,000 Residents (2006)","Orthopedic Surgeons per 100,000 Residents (2006)","Otolaryngologists per 100,000 Residents (2006)","Pathologists per 100,000 Residents (2006)","Pediatricians per 100,000 Residents (2006)","Plastic & Reconstructive Surgeons per 100,000 Residents (2006)","Psychiatrists per 100,000 Residents (2006)","Pulmonologists per 100,000 Residents (2006)","Radiologists per 100,000 Residents (2006)","Radiation Oncologists per 100,000 Residents (2006)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (2006)","Rheumatologists per 100,000 Residents (2006)","Urologists per 100,000 Residents (2006)","Vascular Surgeons per 100,000 Residents (2006)"
14078,Marion,IL,32480,2.33365780281863,2.51252339134779,10.7930213250886,194.8153,71.5558,120.7648,41.3106,24.6962,44.3944,17.773,0.35,11.4726,6.5363,1.6963,0.9325,1.1612,8.1454,0.5724,30.2628,1.4677,8.4095,2.3322,3.1586,2.99,27.9112,2.0325,3.3282,0.7317,2.5406,73.7975,3.0825,5.7017,2.7081,3.2809,13.0263,1.3439,7.8639,1.4986,8.2993,0.8959,2.0255,0.5571,5.0029,0.2367
14079,Maryville,IL,100537,2.08237598457022,3.17888146852132,11.4842952604485,147.263,54.7799,90.337,28.9983,21.3561,32.5091,22.1638,0.9497,8.8709,5.9033,1.6569,2.0439,2.1136,5.3551,0.4323,20.1303,0.9844,5.4658,1.8403,1.514,0.5812,20.3397,0.2796,1.342,0.6742,1.4589,42.8735,3.9438,4.7461,1.2248,2.7248,14.5542,2.5802,4.8657,1.2945,5.3035,0.4045,1.4821,0.3856,2.6006,0.388
14080,Mattoon,IL,69190,2.86821889399994,3.32477769290541,13.4030938711391,187.457,68.3202,116.3933,38.972,23.6273,42.5347,17.3063,0.238,10.6246,4.0075,0.9291,0.706,0.7162,14.4652,0.6198,39.6379,0.3367,7.7031,3.2003,2.5615,0.4526,16.7221,0.4819,0.3714,0.6781,2.4129,46.7395,4.6315,6.762,5.8641,3.2167,11.8023,0.9367,7.3507,0.5641,5.8054,2.5587,0.8483,1.3905,3.6338,1.4047
14082,McHenry,IL,118963,1.80034785972005,3.50121565039189,11.1714816407528,160.2018,54.4028,103.4778,29.1301,29.0397,36.3014,14.9334,0.541,15.628,4.0975,1.1164,1.6344,0.9267,7.2715,0.8165,17.0123,0.2764,5.0599,2.4503,1.6212,1.0346,26.0068,0.359,0.6511,1.0075,3.0094,50.5967,5.1426,6.9283,2.2256,3.265,11.5169,1.0736,7.7394,0.2825,8.4336,1.4251,1.1395,0.3162,1.8242,0.2648
14083,McLeansboro,IL,8056,3.41315705661984,4.53963020644261,18.7376708558605,162.9006,49.6725,111.1888,19.0952,22.3011,64.1289,8.7525,0.3035,9.5253,3.1191,0,0.7308,1.0358,4.0966,0.3019,27.872,0.5801,10.3472,0.7434,1.2546,0.2642,15.2272,0.4467,1.0428,1.1194,1.9316,60.0586,8.6523,14.7101,2.7569,2.9236,6.1206,0.9184,3.9381,0.7854,6.9688,0.4466,0.8669,0.6208,9.8164,0.4449
14084,Melrose Park,IL,161568,3.29905866495791,4.6412095046248,18.3531716379404,255.1717,94.1456,158.7789,66.0674,28.8361,45.4866,89.1882,0.9922,16.718,12.0784,1.2488,3.7235,2.8732,11.2026,2.4507,28.0268,1.7496,7.7959,4.8955,6.0863,1.9053,51.9654,3.0615,3.0524,1.9992,6.297,57.0672,5.0815,7.3532,2.6394,8.381,14.7899,1.8293,11.4739,2.4075,11.7041,2.4321,2.7887,1.9215,3.5212,0.936
14085,Mendota,IL,22441,2.5423214210374,4.8807928027714,19.6318189573465,185.6929,77.2154,105.3534,27.2266,24.6513,45.8053,21.912,0.349,11.4604,2.5412,2.1464,0.5602,1.3417,13.5333,0.2794,53.4615,0.2482,12.9967,1.7129,1.552,0.4094,19.1148,0.4756,0.5091,1.538,1.4918,65.1906,4.0244,5.6931,2.1961,2.3574,4.8784,1.1069,5.8484,0.4734,5.9354,0.3615,1.0872,0.3459,1.5566,0.6155
14086,Metropolis,IL,13199,2.943143668351,4.45206181966819,17.5361779724787,128.8206,44.2608,82.6318,25.9415,17.657,32.9714,7.9635,0.7805,5.9148,6.5044,1.7129,1.0388,2.1447,2.2909,0.4571,24.9421,0.3809,5.8051,2.4245,1.3765,0.7949,14.4903,0.2095,0.8246,1.1142,1.6723,36.778,3.5607,4.4421,3.5381,2.644,4.4394,1.273,3.6661,0.7359,6.2617,0.7262,1.2434,0.4335,2.6259,0.8105
14088,Monmouth,IL,17083,3.14746793166936,2.79223844664266,16.8885383770061,158.7935,72.6519,83.3439,16.2911,17.6458,41.0689,13.1759,0.2145,6.2732,1.3015,2.7965,0.474,0.7975,5.459,0.1842,42.7608,0.3783,16.8368,1.0254,0.9092,0.171,19.4399,0.194,0.674,0.6554,1.716,32.5618,3.1176,5.2792,1.593,2.948,10.2727,0.7214,2.2869,1.0768,4.3956,0.6067,0.489,0.2053,2.2709,0.2015
14089,Monticello,IL,9637,3.0301436120726,2.56699287008762,9.36553321334534,177.9219,81.5936,93.9943,27.7412,19.9116,38.0322,27.779,0.4529,7.2861,3.0589,1.4399,1.5973,1.2511,6.2742,1.5022,50.2029,0.8582,5.7472,1.8287,2.175,1.0384,22.4453,1.3943,0.6251,1.3704,2.5979,50.4776,4.6525,5.5269,3.1274,4.6249,7.7437,1.7493,5.5258,1.131,6.4182,0.5821,1.4495,0.4125,2.2252,0.6745
14090,Morris,IL,41984,2.46787444855716,3.94478127269762,16.0497876162293,191.1057,57.4048,131.451,31.6679,26.8931,53.1796,17.3468,0.4661,13.3659,5.8589,1.3338,0.5447,1.0096,11.4839,0.4123,18.9586,0.2238,10.784,0.9805,1.1534,0.4885,27.4512,0.2705,0.6417,2.4372,1.1748,74.0646,2.6901,11.0799,4.7411,3.2802,10.9295,0.8673,12.4276,0.6347,6.4605,0.5026,4.3886,0.3216,3.1366,0.2117
14092,Mount Carmel,IL,12558,3.27245555851697,5.33662728627385,21.2970911415389,198.7579,69.8989,126.328,27.5557,25.7564,59.2422,7.7949,0.4982,12.4813,2.5879,1.5244,1.0721,1.4226,11.293,0.5774,37.335,0.3035,18.322,1.3185,1.1019,0.5129,25.0626,0.7882,1.1238,1.5803,1.2924,61.0206,4.7488,12.7432,2.1271,1.6201,6.1391,1.0913,6.2845,0.941,11.7349,0.6479,1.4475,0.4903,2.4936,0.736
14093,Mount Vernon,IL,49420,2.78282564426588,4.97195764403796,17.7382813365278,163.7106,48.2489,113.1595,31.4979,22.8871,52.9838,17.3429,0.2641,9.4381,6.9272,2.3017,0.6585,1.7764,4.5475,0.2684,22.3812,1.4256,11.4438,0.7924,2.8793,0.2715,16.833,0.2352,1.7294,0.6625,4.5443,46.1047,12.376,6.8463,3.0742,5.0128,9.0448,0.9867,3.7044,1.5219,11.1831,0.3645,0.6599,1.4242,2.829,0.3346
14094,Murphysboro,IL,23823,2.16289309003048,4.52936069019045,15.2516308464797,183.9542,94.9095,86.7694,25.1109,19.5922,33.968,28.9977,0.8734,7.5926,4.8932,1.1036,0.5721,1.6561,3.0679,0.3014,55.5643,0.2216,15.0811,1.3353,1.7645,0.8568,29.4345,1.393,1.1857,1.1269,1.3585,34.975,2.764,2.7198,1.4794,2.1781,7.363,1.3549,5.5024,0.2927,5.3022,1.6009,0.8396,0.3131,1.027,0.2279
14095,Naperville,IL,263132,1.29340355205827,3.81084578890227,9.68358723199971,164.4602,61.05,101.037,36.1627,26.5325,31.0578,19.4041,1.2195,13.1264,7.1483,0.72,0.919,2.5874,7.523,1.2446,21.7119,0.2142,5.5655,2.1735,2.1161,0.971,23.9746,1.3804,1.2636,1.1416,1.7064,42.4281,5.1959,3.1687,1.7142,2.8432,14.8354,1.3551,6.9064,1.5795,6.6511,0.5941,2.2351,0.9714,2.2798,0.2
14096,Nashville,IL,10451,4.45967074558347,5.79350070294888,24.3878065963334,229.8774,66.6427,159.1128,41.4683,26.1473,83.6084,32.6811,1.0441,13.3446,5.3451,2.4945,1.7841,2.0294,6.9494,0.7585,34.2006,1.0607,21.9876,2.0467,8.6378,0.6636,19.7292,0.6062,1.75,1.3037,3.4027,141.3872,10.1134,8.1475,3.7306,5.1394,13.0814,1.689,6.0795,1.4575,19.0201,0.8152,1.2829,0.9091,3.3548,1.2025
14097,Oak Lawn,IL,234120,2.62458890393907,3.96592357362887,16.4098994342765,210.4958,78.9571,128.9243,53.3849,24.5619,37.6415,45.386,2.0096,11.3314,8.3207,1.0839,1.4339,2.0535,12.1233,1.7104,22.8747,1.1155,5.8173,4.5861,3.6128,1.669,35.8144,1.5185,2.2968,0.92,2.8911,58.6593,4.7324,4.6373,2.0537,4.6631,20.2015,1.1521,7.3024,1.8108,7.8083,1.5027,2.8225,0.892,2.7449,0.9346
14098,Oak Park,IL,76958,2.53684273600904,3.87188812534405,15.5560666691672,236.9201,96.7963,138.0921,56.8667,24.5157,37.2176,90.4708,0.8423,11.204,7.8503,1.1866,2.8182,2.8761,12.4011,1.7691,35.9035,1.2371,6.4911,3.7544,4.7659,2.6473,45.575,1.4771,3.7901,0.8473,4.3547,44.6949,6.9836,5.3485,1.4915,8.4392,15.2469,1.7411,13.8818,1.9432,8.6596,1.1072,2.9604,1.4103,3.1674,0.3773
14099,Olney,IL,18966,4.09867089060466,5.06377388258093,19.7655664478966,192.0857,65.7982,123.7375,33.222,23.1678,56.7829,11.1861,0.2821,10.184,2.3574,2.285,0.7423,4.0339,11.2441,0.5888,31.3763,0.2778,8.1808,1.0489,1.3465,0.5492,22.8054,0.4543,0.8508,1.1336,1.3662,64.9937,3.6961,9.6891,4.6448,1.7273,11.5782,1.1315,8.1036,3.1941,8.5812,0.5198,1.1784,3.1294,7.6499,0.5116
14100,Ottawa,IL,32807,4.50710808810207,5.84201438668501,23.9079494818232,239.1302,78.9029,157.453,32.9677,31.0983,68.3314,26.5836,0.3928,17.8747,2.802,2.9814,0.8851,0.816,17.0757,0.4772,41.5456,0.2404,13.9837,1.1084,1.0691,0.4661,25.3803,0.4775,0.6461,1.5947,3.5895,94.5798,8.3792,8.9591,7.7592,2.924,11.7832,1.6147,16.5574,0.6374,11.138,0.4315,1.858,0.3906,2.1518,0.4855
14101,Palos Heights,IL,182236,2.15320040289398,3.45016613447433,13.5549494714202,226.8162,83.3757,141.0477,48.7225,26.4701,51.6251,28.5061,2.5769,13.239,6.4559,0.9372,1.0785,3.2707,9.0776,1.6365,27.7223,0.6995,6.1124,3.3282,3.1776,2.1137,33.7042,1.1972,1.7252,0.6631,4.7925,93.2605,5.4343,9.0907,3.566,4.5997,22.5772,1.0821,10.3734,1.0603,9.4224,1.0678,3.0332,1.0642,3.817,1.0294
14102,Pana,IL,8618,3.63780131359229,3.83564841015606,18.8778608702922,183.3128,68.8905,111.3773,32.7053,23.0915,47.8795,34.9184,0.8359,9.9708,9.3476,0.3597,0.8527,1.4955,5.0212,0.4778,41.9131,0.2342,8.0089,1.4776,1.4185,1.8471,18.7436,0.323,0.4371,1.528,2.661,112.5488,3.2342,5.4512,2.4133,4.259,8.2478,1.6186,4.4012,1.8847,8.5718,0.6496,0.8769,0.7975,2.55,0.8033
14103,Paris,IL,15130,3.12936847467818,5.12970384774432,20.9120089719855,219.1416,85.558,131.4488,35.4055,23.2754,55.843,19.3611,0.6998,9.8614,4.7857,1.1298,6.5799,1.3051,10.5385,1.0036,43.5295,0.3918,16.0903,1.9201,2.6936,0.3835,28.4851,0.4971,0.5367,1.4489,2.662,47.5307,4.2116,9.8795,7.8617,8.6829,13.1317,1.1629,16.6699,0.887,8.1993,0.8779,2.2883,0.7463,2.0536,0.4189
14104,Park Ridge,IL,175940,2.60165688378548,4.30145076335971,14.9193684513941,296.1808,111.6834,182.1087,64.7729,29.9932,64.7769,68.9464,2.107,17.502,7.8063,1.2506,1.8683,3.6523,15.2279,2.0823,33.5333,1.9329,7.6925,4.335,4.4946,2.2068,48.5737,4.0322,1.7672,1.7031,6.5859,129.6786,7.3635,9.3684,3.6831,6.0081,30.7781,2.57,17.4548,1.4287,12.8121,1.6277,2.276,2.7348,4.5261,0.9347
14105,Pekin,IL,52182,2.78775751318324,5.11325220866047,17.7673062821129,169.9824,57.0848,110.4949,31.7841,25.8924,42.7617,24.7035,0.3753,12.5029,2.8738,1.1154,0.7589,0.5648,10.1256,0.5289,31.6437,0.2364,5.4099,3.8605,1.0442,0.5334,15.42,2.0143,0.8122,0.6737,1.735,39.3093,4.4296,5.5145,3.778,3.5021,10.1092,1.0754,4.3875,2.2692,6.4598,0.3297,2.5651,1.9342,10.3457,1.0079
14106,Peoria,IL,296070,2.33771526794137,4.67557100572221,16.811542948914,171.4228,57.5128,111.5976,43.6082,25.6121,26.4673,45.5235,0.8081,12.3751,6.4239,1.3653,1.4544,1.0893,11.7459,1.2263,28.1913,0.489,3.6247,2.3699,2.3616,1.2079,17.8777,1.3387,1.9831,1.033,3.9501,36.6982,2.6256,4.0182,1.3618,4.1892,11.5964,1.6573,6.6972,2.1328,9.9166,0.7373,2.3353,1.2404,1.5133,0.6733
14107,Peru,IL,28792,4.39417612892607,6.54553819055668,22.9232525290934,180.1296,60.8409,116.5245,26.3009,23.1282,50.6769,26.5722,0.3702,9.6255,2.0517,1.3024,0.8751,2.9287,6.3263,0.4674,27.5641,0.1797,6.0013,3.2691,0.9122,0.444,24.4446,0.4663,0.5695,2.9909,3.9765,108.0018,5.4882,8.4456,1.2281,4.9027,7.8653,1.3168,6.4542,0.6088,13.7951,1.094,1.2253,0.3963,1.8815,0.5223
14108,Pinckneyville,IL,11209,3.09792766707788,4.58215934308206,22.6359222216584,169.8711,69.078,98.6662,26.7096,23.1918,46.0668,21.0866,6.8852,10.2742,2.4827,1.4881,6.8169,0.9004,3.8567,0.3268,47.1768,0.8828,15.2116,1.4263,1.2775,0.3658,15.2753,0.4322,1.3162,1.2301,1.1436,74.9888,4.021,3.5109,1.9528,2.1897,4.7954,1.6654,3.1533,0.3934,5.8166,0.5858,0.8492,0.3788,1.4165,0.3814
14109,Pittsfield,IL,13624,2.7060698146088,3.18966476392761,15.2364020776705,154.6383,64.6493,87.7324,23.3628,19.8318,38.6297,21.9032,0.6903,6.8596,2.3607,0.5683,0.6918,1.154,9.511,0.5024,36.2465,0.0969,9.7988,1.1806,0.9902,0.7089,17.3452,0.2302,0.7099,1.0609,1.6685,43.4055,2.8743,4.2291,2.0731,8.3228,11.4988,1.3566,3.42,0.9301,4.6428,0.4635,0.7584,0.4469,1.579,0.4212
14110,Pontiac,IL,28682,2.68278681695686,4.24585528278881,17.8811273773363,220.9203,84.6469,134.1612,35.4611,26.4164,62.9493,11.1371,0.9458,13.4226,7.902,3.6795,1.4972,1.5684,9.5013,0.2458,47.3506,0.1289,14.8063,2.1765,3.5613,0.2277,22.8339,0.2554,0.9371,3.9151,1.8588,103.5264,2.1548,5.8048,4.8788,5.2538,14.8661,2.7022,6.3829,0.5204,12.4189,0.5191,1.6924,0.6503,3.3331,0.7913
14111,Princeton,IL,23926,2.82489721531505,4.47570936042389,17.0763546458403,158.8109,53.2064,103.2924,28.3533,29.7928,32.6637,19.1263,3.6606,17.3104,1.7046,0.4345,0.6552,0.5938,8.5805,0.3083,34.3973,0.1953,4.4872,6.9164,0.6581,0.433,12.7406,0.3775,0.4406,1.0608,1.4293,75.1963,2.8205,4.5347,1.4399,5.3302,6.0159,1.1926,6.5916,0.5003,13.2781,0.6878,0.894,0.3035,1.7911,0.4501
14112,Quincy,IL,91067,3.19411818760645,4.2364223335746,17.875985116174,172.1552,66.6967,102.5036,36.5982,21.7207,34.7888,29.6604,1.9583,9.2683,3.2081,1.7707,0.4854,2.2442,6.2181,1.1119,43.5931,0.1222,5.5235,2.9117,2.0382,1.0184,14.5428,0.149,2.5288,1.9293,3.1735,44.6855,4.0863,4.7996,3.3264,3.3228,8.6316,1.4723,6.1237,1.8582,4.1895,1.7,2.0154,1.168,2.1007,0.1879
14113,Red Bud,IL,32793,2.37900536313606,4.40602453706475,17.1170413634873,194.3906,69.811,122.0758,31.132,24.857,52.5043,39.5564,0.5968,11.6096,4.3998,4.2987,1.5131,1.6577,5.485,0.8374,29.2924,3.2705,6.7656,1.9925,1.5785,0.6938,29.4913,0.5309,1.3587,1.4284,2.4516,95.3333,4.4976,8.0991,2.3274,6.0484,10.3954,1.9347,7.8772,1.2455,6.8163,0.7299,1.5124,0.7362,2.1854,0.8755
14114,Robinson,IL,19322,2.69263673188789,5.31860462816833,21.0872553833311,190.9661,74.3664,113.9063,27.1651,21.7513,57.7662,11.9223,0.2095,9.3224,2.2325,2.5295,0.6085,1.496,9.4045,0.6252,41.7167,0.1639,17.7677,0.8963,1.5072,0.5162,25.2606,0.2662,0.8274,0.719,1.5405,96.8071,2.9646,9.3685,1.4808,1.5567,5.1704,0.8086,4.923,0.5412,5.6659,0.5397,1.066,0.483,1.9418,0.3705
14115,Rochelle,IL,20194,2.43195416964194,4.38251083629698,16.9237179641404,194.1173,83.1854,107.4501,30.1637,24.1402,45.5424,13.1214,0.5059,11.0733,4.4249,1.1031,0.5527,1.3979,9.5562,0.3222,50.1928,0.4498,12.8459,2.5898,1.9297,0.6145,22.8609,0.9487,1.0052,1.1444,1.8534,42.4511,3.501,12.982,1.8864,2.1644,10.2282,0.9813,6.0284,0.7429,5.3155,0.5835,1.5056,0.6829,1.2728,0.6575
14116,Rock Island,IL,114634,2.33652916757207,3.63786976940095,14.496448521595,169.0957,54.87,111.7961,44.1473,21.0596,36.6666,14.1422,1.9617,7.785,8.4523,0.2626,0.3545,2.3279,11.7171,0.7929,24.415,0.8044,6.4673,3.1642,1.7395,0.3589,19.4165,0.8099,1.307,1.9721,2.556,52.496,5.5656,4.8456,1.7442,4.8468,11.115,1.5159,8.0244,1.5186,9.1965,0.8006,1.5035,1.3233,3.0786,0.1945
14117,Rockford,IL,338857,2.2177113559163,3.8619684701518,14.6156478312969,191.3212,66.3517,122.4598,45.344,28.6451,38.6956,17.2005,0.8951,15.1617,7.973,1.6206,0.9381,1.6116,8.74,0.606,32.593,1.0824,6.1051,5.1362,2.7837,1.2963,23.3557,2.2152,2.2443,1.891,3.1265,57.931,3.743,6.6568,1.9626,3.6141,10.4727,1.5231,7.0839,1.5651,8.03,1.086,2.8023,1.3424,1.8972,0.5315
14118,Rosiclare,IL,4712,4.12738245288084,3.55159128038994,20.659853656373,140.4361,63.1623,74.8955,15.9669,17.7077,36.4208,6.8142,0.5576,6.5755,2.1685,0.5485,0.6761,1.2701,2.6361,0.3124,27.7855,0.2013,8.4804,1.224,0.8861,0.4792,27.9437,0.584,0.895,0.8677,1.0198,59.204,4.071,3.9468,2.55,1.8222,4.4356,0.9866,3.8319,0.486,4.8158,0.8952,0.9835,0.2649,2.4808,0.5505
14119,Rushville,IL,8089,2.62267967260226,2.8331897985523,14.7618582038559,138.2771,40.013,96.0844,25.9923,20.6245,40.0265,32.7065,0.7861,7.5088,3.8518,0.3897,0.8546,2.03,5.7198,0.6868,20.0531,0.1517,10.1408,1.4645,1.4149,1.2146,11.7764,0.472,0.6623,0.8705,2.5523,57.3559,3.8057,6.3032,2.9417,5.5142,8.755,1.1471,5.4577,1.659,8.4803,0.3893,0.7105,0.5386,1.9781,0.6469
14120,Salem,IL,16030,3.39469773415781,5.72236910760165,22.0037227088472,210.9174,76.1221,132.2072,27.7395,28.5947,67.3518,23.1249,0.3638,15.9325,3.8471,0.1326,0.9823,1.2017,5.191,0.3861,25.6511,1.2586,20.3792,1.4814,2.5604,0.3941,31.6112,0.303,1.8358,0.9575,3.2943,76.8453,7.1215,7.8134,8.0508,4.6627,19.1551,1.5058,5.2465,1.2678,13.7705,0.9361,0.9653,0.5982,3.0798,0.9721
14121,Sandwich,IL,23389,2.27992125093698,4.6887023825541,14.9315565689485,200.5984,70.505,127.6119,28.6195,25.9104,64.7909,13.0983,0.6497,12.5223,2.9649,1.053,0.681,1.5115,6.052,0.607,35.0206,0.2697,12.6456,4.6033,4.63,0.4181,23.9995,0.5014,0.7633,1.8582,1.3703,126.236,5.2358,7.256,6.093,2.2347,11.4238,1.4905,4.0799,0.9772,6.8531,0.5335,0.9253,0.4341,2.4586,0.1504
14123,Shelbyville,IL,16567,3.45540154942315,3.75087229305355,17.198745183223,181.7461,71.0207,109.5689,29.7698,23.9044,45.612,20.4488,0.6255,9.471,7.3172,0.7697,0.8159,1.2433,6.6249,0.5212,41.0908,0.3615,11.7786,1.4233,2.0964,0.8324,17.3604,0.4325,0.3723,1.3668,2.328,56.4365,3.981,6.172,3.2324,3.6047,13.2314,1.5703,4.053,0.902,42.7272,0.8461,1.0626,0.7076,2.6521,0.7921
14124,Silvis,IL,50057,2.66507373050972,3.68061442962056,13.8632859067166,163.5553,61.6668,99.2051,36.0603,21.1471,34.6288,11.5858,1.0041,8.3148,7.9873,0.4083,0.2991,1.3501,11.5518,0.4597,31.6526,0.3914,7.3815,1.8634,1.0584,0.308,16.6609,0.4724,0.7106,1.3215,1.5151,56.0073,5.7437,3.6137,1.2442,4.1655,13.6921,1.0545,5.7978,2.0114,6.7735,0.4843,0.9187,0.7078,1.9998,0.2191
14125,Skokie,IL,60239,2.62567445567247,3.3657348147981,15.2967494081202,290.5227,99.9916,187.7532,73.1362,26.4041,57.1967,49.3219,2.2479,13.3796,7.9019,0.9621,2.2053,7.6621,22.1589,3.431,20.4998,1.2823,6.2331,6.3098,3.9421,1.3412,51.2269,2.7571,1.4829,1.7324,5.4465,131.7971,8.7842,4.7097,2.8589,6.5935,29.1928,2.608,29.518,1.7415,12.689,1.5154,2.3392,2.9205,3.5994,0.8795
14126,Sparta,IL,10501,2.48268479896113,2.85040331987371,19.699837520033,177.1202,74.3763,100.7197,27.1899,21.5394,45.6398,24.3762,0.5919,7.8333,7.0278,1.5598,1.0173,0.9239,9.8292,0.3861,48.6267,0.3792,11.3609,0.9805,0.8215,0.3691,19.9242,0.4218,0.6674,0.9996,1.2135,96.4093,3.2104,4.0428,1.5205,2.3147,5.358,1.226,3.7545,0.6047,15.4399,0.5161,0.8163,0.3076,1.6596,0.736
14127,Spring Valley,IL,14319,6.19193129635523,6.39800955994532,22.6081936858266,145.6243,47.8583,95.4606,20.3981,24.1341,39.6483,23.0153,0.3806,10.7898,1.6262,0,0.8018,1.0308,5.4323,0.3339,20.5551,0.2316,5.5292,1.5169,0.7533,0.3768,16.7377,0.3679,0.4607,1.4792,1.8227,84.5787,3.214,6.5384,1.2203,2.801,10.854,1.3936,3.3959,0.5278,14.7317,2.8917,0.9706,0.2886,2.8026,0.4122
14128,Springfield,IL,247359,2.4607274076966,2.90467907601649,13.5400824964828,171.1098,52.2002,116.2997,47.4317,22.2464,31.0975,51.8122,1.4438,8.5872,9.2341,1.0124,1.3409,3.5985,5.8186,1.3756,22.5953,0.346,5.0883,3.0623,3.211,2.691,18.3844,0.8876,1.3776,1.0656,5.2706,40.0391,3.063,5.1299,1.9917,6.2135,11.3333,1.2968,9.6418,3.1703,11.4603,0.85,1.0707,1.1083,2.6692,0.9679
14130,Staunton,IL,11652,3.04437450376607,4.76336109191849,16.5571656379652,172.7526,60.8432,109.5963,22.223,30.7557,45.5655,27.8551,0.6827,16.8999,3.62,0.4488,1.6801,1.4594,4.9437,0.4047,22.0971,0.5266,12.4285,1.4113,1.1594,0.6013,22.7874,0.2838,0.7954,1.2449,1.3714,57.3717,4.8201,6.1982,2.2701,3.5591,16.695,2.281,4.0234,0.923,7.7807,0.3403,1.2312,0.3529,2.7676,0.6413
14131,Sterling,IL,52992,2.90373531959227,5.01918099126482,20.2547944862762,180.5625,77.2086,100.2333,26.6115,24.4617,41.8251,14.1258,0.2983,11.2881,3.6655,1.3998,0.5147,1.0085,5.2783,0.2808,44.9599,0.2139,7.4996,2.8682,1.1552,1.8105,22.7119,0.4017,0.423,1.0105,2.8131,58.0933,4.5464,7.9352,1.407,2.2264,9.3816,0.9734,4.5399,0.4853,7.5668,0.3947,0.8485,0.3189,4.1385,0.431
14132,Streator,IL,37141,3.48085032440152,4.50513266550769,17.9190644394479,190.5792,70.4522,117.3995,29.5478,27.9057,50.3272,17.8172,0.3867,14.5864,3.0316,0.3283,0.8283,0.7327,11.5494,0.383,43.1145,0.2118,9.8427,1.1583,3.1457,0.3723,15.944,0.374,0.6396,1.5304,1.5635,75.518,4.6418,9.5158,4.5521,7.2875,11.8676,1.6096,5.0361,0.5653,6.5265,2.3518,1.4591,0.4039,2.1406,0.499
14134,Taylorville,IL,22379,2.30910117867354,3.36528188821244,15.8845671505827,164.8648,64.2457,98.3333,33.9727,24.2829,31.0691,35.7806,0.8687,11.082,4.9208,0.6501,0.9566,1.9669,4.0493,0.7562,29.8155,0.2322,7.4172,1.796,1.8029,4.3957,19.9817,0.4891,0.7294,1.0345,3.0485,38.9395,2.6383,4.4106,1.8294,4.2922,15.0734,1.2982,5.4663,4.4882,7.5894,0.5651,0.819,0.7269,2.2827,0.8258
14136,Urbana,IL,218691,1.76547232224646,3.00624476071219,9.79590106109247,155.8656,59.4259,94.3391,37.5711,17.9673,28.5258,34.586,0.4081,5.369,5.3284,1.2983,1.5526,1.742,6.1028,2.3589,27.3961,1.372,5.1686,2.9033,3.6097,1.374,22.9317,1.8366,1.1313,1.0185,3.4711,25.5558,4.605,4.6197,2.5084,4.3089,8.6881,1.2715,6.7718,1.782,6.4888,0.7884,1.7475,0.4434,2.1603,0.6888
14137,Vandalia,IL,15537,2.33149453177088,3.94005417723441,15.9874678031129,118.9424,46.5645,70.3051,18.2043,15.9885,30.06,18.8781,0.4223,5.2679,2.4747,0.6393,0.6876,1.1028,3.142,0.4282,21.5245,0.339,9.2355,1.4863,1.7678,0.5813,18.8617,0.2881,0.6829,0.5238,1.6693,37.127,2.132,5.2227,0.9876,2.1682,5.5325,0.9831,3.6977,0.7536,4.0837,0.5094,0.8131,0.4095,1.4486,0.3988
14138,Watseka,IL,21089,3.40983139206034,5.23094890855329,22.9133893186535,204.5801,79.292,122.5326,35.0549,25.3765,53.8972,17.1741,0.2633,12.016,6.2081,1.0919,0.8213,0.684,11.2714,4.2253,37.3672,0.7266,11.9502,1.7337,1.45,0.4147,32.7257,0.8077,0.8194,1.865,1.6159,76.25,6.7906,5.5947,3.1069,2.3701,7.5034,1.4447,5.4637,0.6539,5.3792,0.4472,1.9108,0.4523,5.0389,0.6008
